p_val	avg_logFC	pct.1	pct.2	p_val_adj	CellType	Gene
0	-0.910903244	0.005	0.166	0	KC	RASSF2
0	-0.912404838	0.04	0.229	0	KC	CCDC88A
0	-0.912431424	0.004	0.153	0	KC	CD34
0	-0.914798706	0.066	0.263	0	KC	LAMB2
0	-0.917111787	0.174	0.359	0	KC	CALD1
0	-0.919345458	0.009	0.177	0	KC	CD97
0	-0.922319136	0.109	0.34	0	KC	ARL6IP5
0	-0.92283425	0.036	0.246	0	KC	RAB8B
0	-0.9263484	0.01	0.188	0	KC	CTSZ
0	-0.927207295	0.006	0.19	0	KC	TWIST1
0	-0.93032083	0.006	0.196	0	KC	PXDN
0	-0.930980217	0.019	0.163	0	KC	IQGAP2
0	-0.933979113	0.022	0.22	0	KC	PAM
0	-0.936438029	0.133	0.308	0	KC	EPAS1
0	-0.937262284	0.019	0.204	0	KC	COTL1
0	-0.937475013	0.014	0.182	0	KC	LRP1
0	-0.952260823	0.048	0.233	0	KC	SLFN5
0	-0.953062404	0.04	0.214	0	KC	ITM2A
0	-0.953277018	0.052	0.248	0	KC	HTRA1
0	-0.953968075	0.006	0.191	0	KC	EMILIN2
0	-0.956052688	0.04	0.205	0	KC	CRISPLD2
0	-0.958523804	0.173	0.419	0	KC	ANXA5
0	-0.966043545	0.053	0.247	0	KC	KCTD12
0	-0.970494258	0.114	0.307	0	KC	STK17B
0	-0.971677168	0.007	0.182	0	KC	FGL2
0	-0.97804585	0.009	0.229	0	KC	ZEB1
0	-0.978072283	0.007	0.216	0	KC	CELF2
0	-0.978711388	0.027	0.259	0	KC	SELM
0	-0.978949513	0.016	0.223	0	KC	ARID5A
0	-0.981956653	0.102	0.301	0	KC	FAM107B
0	-0.982579923	0.135	0.383	0	KC	CD99
0	-0.982868249	0.01	0.194	0	KC	MYL9
0	-0.984039423	0.191	0.457	0	KC	PTRF
0	-0.984768739	0.006	0.158	0	KC	SAMSN1
0	-0.985556312	0.006	0.157	0	KC	APOD
0	-0.987010205	0.036	0.251	0	KC	CYBA
0	-0.991396357	0.022	0.182	0	KC	COL12A1
0	-0.991823581	0.009	0.15	0	KC	CD69
0	-0.994057967	0.003	0.198	0	KC	FGFR1
0	-0.994346002	0.066	0.303	0	KC	MYADM
0	-0.998505277	0.088	0.31	0	KC	TSC22D3
0	-0.999360197	0.012	0.238	0	KC	DPYSL2
0	-0.999429508	0.005	0.223	0	KC	DAB2
0	-1.000939705	0.005	0.157	0	KC	SFRP2
0	-1.003661787	0.008	0.161	0	KC	ADAMTS9
0	-1.010503737	0.016	0.207	0	KC	HSPG2
0	-1.014306236	0.008	0.239	0	KC	ANXA6
0	-1.015613019	0.03	0.257	0	KC	SH3BP5
0	-1.021086875	0.008	0.18	0	KC	COL14A1
0	-1.022039405	0.033	0.267	0	KC	LAMC1
0	-1.023786209	0.108	0.282	0	KC	ARHGDIB
0	-1.025018458	0.008	0.179	0	KC	AKAP12
0	-1.025361184	0.049	0.274	0	KC	TGFBR2
0	-1.026226113	0.008	0.206	0	KC	GNG11
0	-1.028756729	0.099	0.343	0	KC	BIRC3
0	-1.035192085	0.008	0.157	0	KC	FYB
0	-1.037136456	0.077	0.279	0	KC	ADIRF
0	-1.041293943	0.01	0.255	0	KC	FERMT2
0	-1.044217454	0.005	0.204	0	KC	PDGFRB
0	-1.044533808	0.004	0.184	0	KC	MFAP4
0	-1.052002071	0.01	0.179	0	KC	COL5A1
0	-1.0567774	0.009	0.227	0	KC	DLC1
0	-1.063142072	0.006	0.182	0	KC	CXCL12
0	-1.064302438	0.006	0.191	0	KC	THY1
0	-1.065125435	0.223	0.577	0	KC	S100A6
0	-1.065639632	0.008	0.164	0	KC	IL6
0	-1.065937353	0.073	0.28	0	KC	ADAMTS1
0	-1.07059433	0.06	0.313	0	KC	PHLDA1
0	-1.070688063	0.004	0.199	0	KC	ENG
0	-1.070907186	0.107	0.357	0	KC	TCF4
0	-1.075424773	0.044	0.221	0	KC	FAM129A
0	-1.077545189	0.021	0.205	0	KC	RGS16
0	-1.082950603	0.095	0.3	0	KC	RGS2
0	-1.08460902	0.005	0.195	0	KC	COL15A1
0	-1.086944236	0.008	0.153	0	KC	G0S2
0	-1.087072743	0.05	0.316	0	KC	SDCBP
0	-1.087514555	0.024	0.176	0	KC	CD83
0	-1.088359714	0.019	0.222	0	KC	CTSS
0	-1.090817077	0.109	0.387	0	KC	GNAI2
0	-1.095152908	0.069	0.366	0	KC	IFITM2
0	-1.097152679	0.004	0.2	0	KC	SLIT3
0	-1.099945149	0.012	0.194	0	KC	DUSP4
0	-1.101141147	0.083	0.338	0	KC	ARL4C
0	-1.101532181	0.09	0.318	0	KC	NR4A2
0	-1.102366683	0.011	0.157	0	KC	TRBC2
0	-1.103778142	0.013	0.241	0	KC	FYN
0	-1.105489338	0.032	0.213	0	KC	CXCL2
0	-1.105946524	0.019	0.19	0	KC	FBLN1
0	-1.107396273	0.008	0.193	0	KC	RUNX3
0	-1.107620015	0.019	0.232	0	KC	CTSH
0	-1.11106757	0.039	0.3	0	KC	TIMP1
0	-1.117454841	0.018	0.265	0	KC	11-Sep
0	-1.124023269	0.014	0.173	0	KC	HLA-DRB5
0	-1.126886655	0.035	0.249	0	KC	CDC42EP3
0	-1.128068662	0.047	0.295	0	KC	SERPINH1
0	-1.134984545	0.011	0.217	0	KC	CTGF
0	-1.138526287	0.015	0.209	0	KC	COL5A2
0	-1.139510527	0.134	0.431	0	KC	AKAP13
0	-1.149259211	0.017	0.243	0	KC	LAMA4
0	-1.151054283	0.033	0.293	0	KC	PMP22
0	-1.151138493	0.007	0.256	0	KC	WIPF1
0	-1.15304466	0.009	0.178	0	KC	GPR183
0	-1.157673683	0.006	0.175	0	KC	CD93
0	-1.159139927	0.005	0.216	0	KC	FBLN2
0	-1.163358772	0.019	0.238	0	KC	GEM
0	-1.165545695	0.008	0.219	0	KC	PCOLCE
0	-1.182356346	0.008	0.159	0	KC	HLA-DQA1
0	-1.183748404	0.019	0.183	0	KC	HLA-DQB1
0	-1.189099295	0.007	0.227	0	KC	CFH
0	-1.202965981	0.023	0.225	0	KC	C11orf96
0	-1.205887937	0.011	0.21	0	KC	LUM
0	-1.208204115	0.006	0.238	0	KC	PRRX1
0	-1.225056703	0.049	0.265	0	KC	C1S
0	-1.241222986	0.033	0.268	0	KC	CREM
0	-1.254333523	0.008	0.281	0	KC	ZEB2
0	-1.260973013	0.038	0.352	0	KC	TACC1
0	-1.268173817	0.03	0.265	0	KC	CLU
0	-1.268332279	0.009	0.239	0	KC	MGP
0	-1.27370792	0.012	0.182	0	KC	IL7R
0	-1.278291118	0.092	0.297	0	KC	DCN
0	-1.27876645	0.017	0.249	0	KC	THBS1
0	-1.288066598	0.028	0.298	0	KC	SERPING1
0	-1.289221776	0.012	0.191	0	KC	RGS1
0	-1.289940992	0.007	0.252	0	KC	COL4A1
0	-1.292566815	0.006	0.22	0	KC	MMP2
0	-1.296001098	0.064	0.379	0	KC	ETS1
0	-1.30073094	0.007	0.266	0	KC	COL4A2
0	-1.303953566	0.015	0.238	0	KC	CTSK
0	-1.304091885	0.008	0.232	0	KC	VCAN
0	-1.312042047	0.006	0.25	0	KC	AEBP1
0	-1.321067539	0.034	0.31	0	KC	ICAM1
0	-1.321272804	0.013	0.294	0	KC	NNMT
0	-1.326032808	0.034	0.301	0	KC	TIMP3
0	-1.328142114	0.02	0.281	0	KC	SERPINF1
0	-1.328611341	0.005	0.243	0	KC	FBN1
0	-1.328804921	0.175	0.577	0	KC	FTL
0	-1.336810075	0.009	0.254	0	KC	TNFRSF1B
0	-1.348848923	0.136	0.505	0	KC	CD63
0	-1.353372292	0.007	0.248	0	KC	FN1
0	-1.354830001	0.01	0.301	0	KC	IGFBP4
0	-1.357285017	0.042	0.387	0	KC	S100A4
0	-1.373505811	0.013	0.289	0	KC	PPAP2B
0	-1.435382762	0.016	0.327	0	KC	TIMP2
0	-1.448308899	0.007	0.252	0	KC	A2M
0	-1.449989174	0.013	0.272	0	KC	CCDC80
0	-1.466316187	0.011	0.272	0	KC	LAPTM5
0	-1.469227305	0.018	0.259	0	KC	LCP1
0	-1.494934904	0.008	0.255	0	KC	COL6A3
0	-1.500462006	0.034	0.258	0	KC	HLA-DRA
0	-1.503156549	0.145	0.616	0	KC	FTH1
0	-1.507309735	0.011	0.331	0	KC	FSTL1
0	-1.507354609	0.012	0.244	0	KC	HLA-DPB1
0	-1.525591847	0.013	0.246	0	KC	HLA-DPA1
0	-1.552539301	0.02	0.292	0	KC	COL6A1
0	-1.572446441	0.036	0.313	0	KC	HLA-DRB1
0	-1.595586243	0.014	0.287	0	KC	PTPRC
0	-1.651668888	0.017	0.44	0	KC	LGALS1
0	-1.656067586	0.014	0.313	0	KC	COL6A2
0	-1.661298699	0.017	0.287	0	KC	COL3A1
0	-1.661784053	0.009	0.252	0	KC	COL1A1
0	-1.690041145	0.011	0.402	0	KC	SLC2A3
0	-1.735465975	0.013	0.333	0	KC	SPARCL1
0	-1.739643357	0.021	0.429	0	KC	IGFBP7
0	-1.752710075	0.014	0.298	0	KC	COL1A2
0	-1.782909689	0.041	0.392	0	KC	CD74
0	-1.793246572	0.051	0.477	0	KC	SPARC
0	-1.864226956	0.017	0.367	0	KC	SRGN
0	-2.429605408	0.04	0.874	0	KC	VIM
5.27E-308	0.338527706	0.185	0.058	2.09E-303	KC	PLD1
7.21E-308	-0.839683995	0.095	0.265	2.86E-303	KC	IL1R1
7.64E-308	-0.681463835	0.006	0.141	3.03E-303	KC	JAM2
1.73E-307	0.335875738	0.315	0.138	6.84E-303	KC	PSMD14
1.97E-307	-0.699952595	0.004	0.138	7.80E-303	KC	CTHRC1
2.22E-307	0.424290834	0.318	0.141	8.82E-303	KC	HES1
6.84E-307	0.360377496	0.206	0.07	2.71E-302	KC	COASY
1.05E-306	0.310441849	0.19	0.06	4.18E-302	KC	GSKIP
1.24E-306	-0.760553628	0.104	0.278	4.91E-302	KC	CAPN2
1.82E-306	-0.639003871	0.006	0.142	7.21E-302	KC	EFEMP2
2.21E-306	-0.810002298	0.17	0.345	8.77E-302	KC	ID2
3.36E-306	-0.631516472	0.004	0.138	1.33E-301	KC	EMILIN1
4.72E-306	-0.658992278	0.005	0.138	1.87E-301	KC	BICC1
7.66E-306	0.315833595	0.168	0.048	3.04E-301	KC	MIOS
7.99E-306	0.330545604	0.427	0.217	3.17E-301	KC	EIF3D
1.74E-305	0.357027035	0.264	0.105	6.91E-301	KC	PRPF19
2.20E-305	0.277267407	0.104	0.018	8.72E-301	KC	SHMT1
2.84E-305	0.378019453	0.241	0.092	1.12E-300	KC	SIGMAR1
3.46E-305	0.364677226	0.207	0.071	1.37E-300	KC	POLD2
2.15E-304	-1.047487069	0.007	0.142	8.52E-300	KC	SPOCK2
4.31E-304	0.367700172	0.554	0.306	1.71E-299	KC	EGR1
6.94E-304	-0.787012962	0.005	0.139	2.75E-299	KC	ANK2
5.67E-303	-0.903335244	0.005	0.137	2.25E-298	KC	FLT1
6.42E-303	0.358946206	0.159	0.044	2.55E-298	KC	PLXNB1
1.07E-302	0.356211231	0.388	0.189	4.24E-298	KC	ARHGAP5
1.08E-302	0.386723696	0.23	0.085	4.30E-298	KC	ACOX1
1.81E-302	-0.617417096	0.004	0.135	7.16E-298	KC	FKBP10
2.20E-302	0.333044296	0.332	0.151	8.73E-298	KC	MMADHC
3.67E-302	0.343197167	0.179	0.054	1.46E-297	KC	MINK1
4.51E-302	0.339362267	0.299	0.128	1.79E-297	KC	PPP1CA
5.03E-302	-0.806895502	0.047	0.206	1.99E-297	KC	BASP1
1.04E-301	0.332833182	0.169	0.05	4.13E-297	KC	MGME1
1.47E-301	-0.718587115	0.006	0.139	5.85E-297	KC	ARHGEF6
3.10E-301	0.370283649	0.276	0.113	1.23E-296	KC	DNAJB2
5.55E-301	0.333600146	0.232	0.085	2.20E-296	KC	AP1B1
6.11E-301	-0.811480939	0.004	0.135	2.42E-296	KC	EMCN
1.21E-300	0.456805179	0.163	0.048	4.80E-296	KC	PCDH7
1.25E-300	-0.643020406	0.015	0.155	4.95E-296	KC	ZCCHC24
1.92E-300	-0.664188921	0.004	0.136	7.62E-296	KC	RHOJ
3.40E-300	0.332824398	0.301	0.129	1.35E-295	KC	ZHX1
6.06E-300	-1.004546128	0.007	0.14	2.40E-295	KC	C3
1.53E-299	-0.682883147	0.017	0.159	6.08E-295	KC	DENND5A
2.84E-299	-0.670341831	0.005	0.137	1.13E-294	KC	LMCD1
7.39E-299	0.358047677	0.355	0.165	2.93E-294	KC	ENAH
1.27E-298	-1.018274194	0.005	0.137	5.05E-294	KC	VWF
1.35E-298	0.346508052	0.372	0.177	5.35E-294	KC	EIF4A1
2.23E-298	0.390477235	0.281	0.119	8.83E-294	KC	NDUFS7
3.43E-298	0.28988233	0.182	0.057	1.36E-293	KC	COA6
7.76E-298	0.351341558	0.426	0.223	3.08E-293	KC	PHB2
8.67E-298	0.35592846	0.267	0.108	3.44E-293	KC	DUS1L
8.99E-298	0.325341435	0.213	0.074	3.56E-293	KC	GID8
6.88E-297	0.354410184	0.395	0.197	2.73E-292	KC	CCT5
9.01E-297	0.363627019	0.231	0.087	3.57E-292	KC	MED8
1.04E-296	0.345174636	0.308	0.135	4.12E-292	KC	FAM210B
1.32E-296	0.272967813	0.134	0.033	5.22E-292	KC	EXOSC5
1.44E-296	0.464599557	0.19	0.063	5.72E-292	KC	SCD
1.55E-296	-0.782561762	0.024	0.168	6.14E-292	KC	GLIPR1
3.00E-296	0.34161413	0.281	0.117	1.19E-291	KC	NAPA
4.82E-296	0.350786748	0.434	0.226	1.91E-291	KC	GRN
7.37E-296	-0.727677028	0.106	0.279	2.92E-291	KC	SNX9
9.49E-296	0.344767429	0.323	0.146	3.76E-291	KC	NDUFS6
1.30E-295	0.326180911	0.219	0.079	5.16E-291	KC	POP7
2.31E-295	-0.912438886	0.062	0.222	9.16E-291	KC	TSPYL2
2.96E-295	-0.688831136	0.021	0.163	1.17E-290	KC	ANTXR2
5.02E-295	-0.604693027	0.013	0.15	1.99E-290	KC	JAM3
8.21E-295	-0.819501533	0.012	0.146	3.26E-290	KC	SERPINB9
1.95E-294	-0.728408806	0.011	0.145	7.72E-290	KC	SOD3
2.14E-294	0.338554248	0.244	0.095	8.47E-290	KC	ATP6V1D
2.28E-294	-0.713009059	0.004	0.133	9.03E-290	KC	SPON1
2.85E-294	-0.634869544	0.008	0.14	1.13E-289	KC	ECM2
3.81E-294	-0.702757895	0.01	0.143	1.51E-289	KC	CHST11
5.15E-294	0.330038176	0.43	0.225	2.04E-289	KC	MZT2B
8.14E-294	0.336812231	0.301	0.132	3.23E-289	KC	FKBP3
8.67E-294	0.295585705	0.16	0.045	3.44E-289	KC	HSBP1L1
9.69E-294	-0.703857522	0.022	0.165	3.84E-289	KC	CREB3L2
1.29E-293	-0.640351881	0.007	0.138	5.13E-289	KC	LINC00152
1.71E-293	0.360267296	0.269	0.111	6.77E-289	KC	MRP63
1.89E-293	0.30066785	0.127	0.029	7.51E-289	KC	KIFC2
2.22E-293	0.289757623	0.143	0.037	8.82E-289	KC	CERS4
2.38E-293	0.292881995	0.253	0.098	9.43E-289	KC	TRMT10C
2.97E-293	0.334892491	0.231	0.086	1.18E-288	KC	POLB
2.99E-293	-0.659965812	0.018	0.157	1.19E-288	KC	LHFPL2
6.10E-293	0.330966408	0.26	0.103	2.42E-288	KC	TSR1
1.56E-292	0.320149123	0.386	0.188	6.19E-288	KC	PSMD1
1.85E-292	-0.736214072	0.004	0.131	7.34E-288	KC	CPXM1
2.47E-292	-0.708675674	0.016	0.154	9.79E-288	KC	VASN
2.57E-292	0.324838773	0.178	0.056	1.02E-287	KC	DHX32
4.45E-292	0.345356023	0.339	0.159	1.76E-287	KC	NDUFV1
5.88E-292	-0.66944751	0.004	0.132	2.33E-287	KC	GUCY1A3
5.90E-292	0.332040584	0.329	0.151	2.34E-287	KC	AURKAIP1
6.14E-292	0.31603841	0.139	0.034	2.43E-287	KC	SOX9
1.11E-291	-0.86875355	0.006	0.135	4.40E-287	KC	ITGB2
1.34E-291	0.345587547	0.221	0.081	5.32E-287	KC	MRPL37
2.17E-291	-0.639663128	0.011	0.144	8.62E-287	KC	LPAR1
2.77E-291	0.348673191	0.131	0.031	1.10E-286	KC	PHLDB3
4.12E-291	0.283723807	0.862	0.626	1.63E-286	KC	RPL37A
4.46E-291	0.338744584	0.132	0.032	1.77E-286	KC	RIN1
6.17E-291	-0.668199178	0.004	0.132	2.44E-286	KC	ANPEP
1.77E-290	-0.726706268	0.029	0.173	7.02E-286	KC	TBC1D1
1.21E-289	0.259347396	0.164	0.048	4.79E-285	KC	FAM174A
1.49E-289	-0.553147563	0.003	0.129	5.89E-285	KC	MAGI2-AS3
1.88E-289	0.326412906	0.452	0.239	7.47E-285	KC	UBL5
2.53E-289	-0.89957104	0.047	0.198	1.00E-284	KC	PAG1
6.35E-289	0.365031539	0.209	0.076	2.52E-284	KC	CDC42EP1
2.02E-288	0.295185486	0.242	0.093	8.00E-284	KC	DPY30
2.37E-288	0.293408051	0.259	0.105	9.40E-284	KC	UQCRFS1
3.61E-288	0.349232498	0.271	0.113	1.43E-283	KC	PSMD3
4.80E-288	0.360652921	0.24	0.094	1.90E-283	KC	ARHGAP23
6.28E-288	-1.193640411	0.009	0.14	2.49E-283	KC	SELE
1.03E-287	-0.555309882	0.344	0.521	4.09E-283	KC	MT-CO2
1.17E-287	0.306315233	0.465	0.251	4.62E-283	KC	RPL18A
1.49E-287	0.338921958	0.349	0.164	5.90E-283	KC	PPP2R2A
1.58E-287	0.329596154	0.248	0.097	6.26E-283	KC	MRPL52
1.93E-287	0.378161253	0.35	0.168	7.65E-283	KC	YAP1
2.25E-287	0.324863582	0.365	0.175	8.94E-283	KC	ABI1
2.28E-287	-0.79000567	0.091	0.252	9.04E-283	KC	LAMB1
3.04E-287	-0.661781236	0.046	0.2	1.21E-282	KC	CSGALNACT2
4.47E-287	0.301712261	0.197	0.067	1.77E-282	KC	LYPLA1
7.91E-287	-0.904255824	0.006	0.134	3.13E-282	KC	MEDAG
1.26E-286	-0.824263105	0.085	0.247	5.01E-282	KC	GNA13
1.27E-286	-0.684580272	0.013	0.146	5.04E-282	KC	MSX1
1.37E-286	0.316178878	0.189	0.063	5.43E-282	KC	ACOT13
1.79E-286	-0.611730762	0.005	0.132	7.10E-282	KC	GYPC
2.24E-286	0.344800767	0.331	0.155	8.88E-282	KC	PHB
2.37E-286	-0.770778876	0.005	0.132	9.40E-282	KC	ECSCR
2.53E-286	0.260728074	0.143	0.038	1.00E-281	KC	IGSF8
6.35E-286	0.618528387	0.195	0.068	2.52E-281	KC	IGFBP3
8.30E-286	0.384301453	0.238	0.092	3.29E-281	KC	SRPK1
9.68E-286	-0.780500452	0.004	0.13	3.84E-281	KC	ELTD1
1.28E-285	0.336053606	0.172	0.052	5.07E-281	KC	KYNU
1.35E-285	0.356920855	0.274	0.114	5.36E-281	KC	CLCN3
1.71E-285	-0.616871184	0.005	0.131	6.77E-281	KC	TMEM176A
3.90E-285	-0.705170961	0.005	0.132	1.55E-280	KC	ENTPD1
6.13E-285	0.344363444	0.313	0.136	2.43E-280	KC	THBD
8.79E-285	0.327492372	0.22	0.081	3.49E-280	KC	CCDC12
1.28E-284	0.320618324	0.542	0.316	5.09E-280	KC	SNRPD2
2.15E-284	-0.600366979	0.005	0.131	8.51E-280	KC	GLIPR2
2.54E-284	-0.691950348	0.017	0.152	1.01E-279	KC	PITPNC1
1.11E-283	0.348037695	0.375	0.188	4.40E-279	KC	SSRP1
5.67E-283	0.267345775	0.164	0.048	2.25E-278	KC	HLF
9.21E-283	-0.623893674	0.017	0.151	3.65E-278	KC	RASSF8
1.34E-282	0.339310801	0.268	0.111	5.31E-278	KC	DKC1
1.63E-282	0.385770586	0.296	0.132	6.46E-278	KC	FEM1B
1.83E-282	-0.735857347	0.042	0.189	7.25E-278	KC	TMEM173
3.14E-282	0.337857874	0.238	0.093	1.25E-277	KC	POLDIP2
4.39E-282	-0.791581048	0.036	0.18	1.74E-277	KC	STAT5A
4.56E-282	-0.756535311	0.006	0.131	1.81E-277	KC	HCLS1
9.38E-282	-0.730224506	0.028	0.169	3.72E-277	KC	LTBP1
1.09E-281	-0.674427823	0.005	0.129	4.31E-277	KC	FLI1
1.12E-281	-0.634997737	0.005	0.129	4.45E-277	KC	ITGA1
1.70E-281	-0.677480014	0.011	0.141	6.74E-277	KC	KANK2
1.99E-281	0.343062698	0.171	0.054	7.90E-277	KC	SRD5A3
2.04E-281	0.365108569	0.184	0.061	8.07E-277	KC	MVD
4.51E-281	-0.75299728	0.014	0.146	1.79E-276	KC	LIFR
9.39E-281	0.387113746	0.319	0.15	3.72E-276	KC	TKT
1.89E-280	0.314752313	0.308	0.137	7.49E-276	KC	NCKAP1
1.90E-280	0.305959759	0.128	0.031	7.54E-276	KC	HOXA9
2.59E-280	0.347896156	0.288	0.126	1.03E-275	KC	IP6K2
4.61E-280	-0.594457743	0.012	0.143	1.83E-275	KC	NRN1
2.03E-279	0.331569542	0.395	0.202	8.06E-275	KC	PSMD7
2.18E-279	-0.619157542	0.008	0.134	8.63E-275	KC	SLC16A3
2.37E-279	0.302533785	0.327	0.15	9.39E-275	KC	VPS35
3.38E-279	0.344877714	0.247	0.099	1.34E-274	KC	NDUFS8
8.60E-279	0.307240508	0.312	0.142	3.41E-274	KC	NDUFAB1
5.93E-278	0.311982843	0.302	0.132	2.35E-273	KC	ATP11B
9.29E-278	0.305984731	0.414	0.215	3.68E-273	KC	RPSA
9.32E-278	0.315994811	0.39	0.198	3.70E-273	KC	NDUFA13
9.73E-278	-0.929813255	0.005	0.127	3.86E-273	KC	PLVAP
1.18E-277	0.301990684	0.243	0.097	4.69E-273	KC	NDUFB3
2.14E-277	0.333528728	0.395	0.203	8.48E-273	KC	RNF11
4.89E-277	0.317629498	0.22	0.082	1.94E-272	KC	EXOC6B
5.41E-277	0.299248034	0.152	0.044	2.15E-272	KC	KLHDC8B
1.00E-276	-0.713422122	0.004	0.126	3.98E-272	KC	VCAM1
1.25E-276	-0.638269215	0.004	0.125	4.96E-272	KC	GGT5
1.39E-276	0.264547608	0.84	0.622	5.51E-272	KC	RPL27
3.35E-276	0.275845463	0.161	0.048	1.33E-271	KC	WDR18
4.80E-276	0.308152302	0.347	0.167	1.90E-271	KC	SCP2
5.62E-276	0.545211411	0.143	0.04	2.23E-271	KC	LAMB3
6.00E-276	0.344189056	0.246	0.099	2.38E-271	KC	PLEKHA1
9.60E-276	0.27925905	0.146	0.04	3.81E-271	KC	CDCA4
1.12E-275	0.307062196	0.223	0.085	4.42E-271	KC	COA3
1.67E-275	0.305859824	0.262	0.109	6.62E-271	KC	CSE1L
2.51E-275	0.3170306	0.285	0.124	9.94E-271	KC	PPP1R7
5.15E-275	-0.615974289	0.009	0.135	2.04E-270	KC	CSGALNACT1
1.80E-274	-0.807180919	0.009	0.133	7.15E-270	KC	APOLD1
3.18E-274	-0.593552682	0.004	0.124	1.26E-269	KC	CHN1
4.07E-274	-0.640830479	0.016	0.147	1.61E-269	KC	ZBTB20
1.23E-273	0.312726837	0.488	0.266	4.86E-269	KC	ETF1
1.25E-273	0.314339221	0.479	0.264	4.97E-269	KC	CCT2
2.16E-273	0.370073227	0.181	0.061	8.58E-269	KC	NR1D1
2.31E-273	-0.827393152	0.007	0.13	9.14E-269	KC	CD52
3.69E-273	-0.993226021	0.006	0.127	1.46E-268	KC	DARC
4.19E-273	0.332137991	0.377	0.191	1.66E-268	KC	GNB2
5.25E-273	0.296993636	0.136	0.036	2.08E-268	KC	SEMA3F
5.59E-273	0.331043382	0.408	0.213	2.22E-268	KC	PTBP1
3.78E-272	-0.78431871	0.004	0.125	1.50E-267	KC	IKZF1
6.07E-272	0.314472364	0.228	0.085	2.41E-267	KC	TIAM1
8.14E-272	-0.852159713	0.007	0.13	3.23E-267	KC	TAGAP
1.01E-271	0.314812208	0.378	0.189	3.99E-267	KC	EPRS
1.16E-271	0.275059881	0.204	0.072	4.58E-267	KC	SC5D
1.80E-271	-0.772560544	0.004	0.124	7.12E-267	KC	PTGDS
2.00E-271	-0.639102382	0.003	0.122	7.93E-267	KC	ADAMTS2
3.37E-271	0.364505804	0.324	0.153	1.34E-266	KC	ITPRIP
5.43E-271	-0.986809902	0.027	0.163	2.15E-266	KC	IGFBP5
1.09E-270	-0.600756882	0.004	0.124	4.32E-266	KC	LDB2
2.05E-270	-0.727162101	0.052	0.199	8.14E-266	KC	RILPL2
2.13E-270	0.30100799	0.192	0.068	8.43E-266	KC	FH
3.37E-270	0.315724005	0.373	0.189	1.34E-265	KC	CCT7
3.94E-270	0.329664889	0.296	0.134	1.56E-265	KC	DCTN3
4.62E-270	0.370219949	0.271	0.119	1.83E-265	KC	LTBR
6.21E-270	0.324233969	0.329	0.157	2.46E-265	KC	ECH1
1.15E-269	0.306405277	0.287	0.126	4.55E-265	KC	PSMB2
1.29E-269	-0.816297609	0.005	0.125	5.10E-265	KC	CST7
1.31E-269	0.321400399	0.286	0.127	5.18E-265	KC	OLA1
1.74E-269	0.303352339	0.228	0.088	6.89E-265	KC	DVL1
1.88E-269	0.486469559	0.141	0.04	7.46E-265	KC	LMO7
4.14E-269	0.28622894	0.143	0.04	1.64E-264	KC	C19orf48
5.11E-269	0.303424893	0.659	0.422	2.03E-264	KC	CNBP
8.99E-269	0.312215481	0.364	0.18	3.56E-264	KC	ERP29
3.71E-268	0.308955701	0.269	0.117	1.47E-263	KC	MIF
9.20E-268	0.331736885	0.17	0.055	3.65E-263	KC	PTGR1
1.28E-267	0.283527571	0.116	0.026	5.07E-263	KC	NOD2
4.99E-267	-0.550499989	0.004	0.121	1.98E-262	KC	NFATC4
5.47E-267	0.283477519	0.107	0.022	2.17E-262	KC	TTC9
5.91E-267	-0.616394465	0.005	0.125	2.34E-262	KC	KIAA1462
6.55E-267	-0.718159672	0.004	0.122	2.60E-262	KC	CD4
8.45E-267	0.302217418	0.428	0.223	3.35E-262	KC	SEPW1
1.70E-266	0.264905239	0.152	0.045	6.75E-262	KC	PRADC1
2.98E-266	0.313458275	0.227	0.089	1.18E-261	KC	MRPS16
3.22E-266	0.293191504	0.133	0.035	1.28E-261	KC	BAIAP2L1
3.31E-266	0.39237895	0.281	0.128	1.31E-261	KC	FSCN1
4.22E-266	-0.651090234	0.004	0.121	1.67E-261	KC	PREX2
5.48E-266	0.318960581	0.2	0.073	2.17E-261	KC	MRPL15
5.57E-266	0.301518437	0.248	0.101	2.21E-261	KC	PSME3
6.97E-266	0.301086115	0.388	0.198	2.76E-261	KC	NDUFB2
2.05E-265	-0.535358529	0.009	0.132	8.11E-261	KC	GOLM1
2.71E-265	-0.528625786	0.005	0.123	1.07E-260	KC	COX7A1
4.39E-265	0.29862297	0.231	0.092	1.74E-260	KC	PTRHD1
1.91E-264	0.364716554	0.251	0.105	7.57E-260	KC	SLMAP
2.01E-264	0.313815216	0.129	0.033	7.99E-260	KC	NHSL1
3.54E-264	-0.586610809	0.006	0.125	1.40E-259	KC	AXL
3.93E-264	-0.512769063	0.003	0.119	1.56E-259	KC	CNRIP1
4.48E-264	0.339131693	0.268	0.117	1.78E-259	KC	RARS
1.05E-263	0.296297802	0.352	0.17	4.16E-259	KC	CHMP1B
1.40E-263	0.290244669	0.234	0.093	5.54E-259	KC	PAK1IP1
2.85E-263	0.288294969	0.146	0.042	1.13E-258	KC	BARD1
5.24E-263	-0.751306499	0.039	0.181	2.08E-258	KC	NEDD9
7.55E-263	-0.846136855	0.101	0.257	2.99E-258	KC	SMCHD1
1.04E-262	0.333285535	0.177	0.06	4.13E-258	KC	TRUB2
